DATE,year,event_type,Country,lat,long,fatalities,Case
7/24/2019,2019,Protests,Kenya,-1.05,36.9,0,1
7/23/2019,2019,Protests,Kenya,-1.283,36.817,0,1
7/23/2019,2019,Protests,Kenya,0.3546,37.5822,0,1
7/23/2019,2019,Protests,Kenya,-0.15,35.2,0,1
7/15/2019,2019,Explosions/Remote violence,Kenya,-1.741,41.492,0,1
7/10/2019,2019,Protests,Kenya,-0.1,34.75,0,1
7/10/2019,2019,Protests,Kenya,0.5635,34.5606,0,1
7/10/2019,2019,Violence against civilians,Kenya,3.7167,34.8667,1,1
7/10/2019,2019,Protests,Kenya,-0.5333,37.45,0,1
7/9/2019,2019,Protests,Kenya,0.4167,36.75,0,1
7/9/2019,2019,Protests,Kenya,-1.0783,35.8601,0,1
7/7/2019,2019,Riots,Kenya,-0.485,34.18,0,1
7/6/2019,2019,Violence against civilians,Kenya,0.3546,37.5822,1,1
7/4/2019,2019,Violence against civilians,Kenya,-1.3426,40.7281,0,1
7/4/2019,2019,Protests,Kenya,-1.3426,40.7281,0,1
7/3/2019,2019,Protests,Kenya,-3.4521,39.3026,0,1
7/2/2019,2019,Violence against civilians,Kenya,3.55,38.65,1,1
6/27/2019,2019,Protests,Kenya,-1.5167,37.2667,0,1
6/27/2019,2019,Violence against civilians,Kenya,1.7745,35.506,0,1
6/22/2019,2019,Protests,Kenya,0.1579,37.8844,0,1
6/20/2019,2019,Protests,Kenya,-1.283,36.817,0,1
6/20/2019,2019,Protests,Kenya,-1.5,39.5,0,1
6/19/2019,2019,Protests,Kenya,-1.25,36.9,0,1
6/17/2019,2019,Protests,Kenya,-1.35,38.55,0,1
6/15/2019,2019,Explosions/Remote violence,Kenya,1.75,40.06,0,1
6/15/2019,2019,Explosions/Remote violence,Kenya,1.75,40.06,3,1
6/14/2019,2019,Violence against civilians,Kenya,-1.4761,36.9614,1,1
6/13/2019,2019,Violence against civilians,Kenya,-0.6833,34.7667,0,1
6/13/2019,2019,Violence against civilians,Kenya,0.3546,37.5822,1,1
6/13/2019,2019,Violence against civilians,Kenya,3.5,36,1,1
6/8/2019,2019,Strategic developments,Kenya,0.174,37.9529,0,1
6/7/2019,2019,Violence against civilians,Kenya,-0.3589,34.6492,1,1
5/28/2019,2019,Protests,Kenya,-1.0167,36.6333,0,1
5/23/2019,2019,Protests,Kenya,-0.3955,36.2183,0,1
5/22/2019,2019,Violence against civilians,Kenya,3.658,36.4712,2,1
5/22/2019,2019,Protests,Kenya,-1.2333,36.7,0,1
5/20/2019,2019,Protests,Kenya,-1.5167,37.2667,0,1
5/18/2019,2019,Violence against civilians,Kenya,3.658,36.4712,0,1
5/17/2019,2019,Riots,Kenya,-4.0839,39.6616,2,1
5/14/2019,2019,Protests,Kenya,-0.3072,36.0723,0,1
5/13/2019,2019,Protests,Kenya,-1.3167,34.6667,0,1
5/11/2019,2019,Violence against civilians,Kenya,-0.9527,37.019,0,1
5/10/2019,2019,Protests,Kenya,-0.4536,39.6461,0,1
5/10/2019,2019,Protests,Kenya,-1.283,36.817,0,1
5/7/2019,2019,Riots,Kenya,-0.4333,34.2,0,1
5/7/2019,2019,Riots,Kenya,2.2504,35.1176,2,1
5/6/2019,2019,Violence against civilians,Kenya,3.5,37.7833,11,1
5/2/2019,2019,Protests,Kenya,-4.05,39.6667,0,1
4/30/2019,2019,Protests,Kenya,-1.283,36.817,0,1
4/29/2019,2019,Riots,Kenya,-0.4333,34.2,0,1
4/25/2019,2019,Violence against civilians,Kenya,-0.7333,34.3667,0,1
4/23/2019,2019,Protests,Kenya,-2.4112,37.9652,0,1
4/22/2019,2019,Violence against civilians,Kenya,-2.2717,40.902,1,1
4/19/2019,2019,Riots,Kenya,-0.7166,37.15,1,1
4/17/2019,2019,Protests,Kenya,-2.2343,40.8466,0,1
4/12/2019,2019,Riots,Kenya,0.1325,37.7363,2,1
4/6/2019,2019,Riots,Kenya,-0.7833,35.35,0,1
4/6/2019,2019,Riots,Kenya,0.3392,34.3342,0,1
4/2/2019,2019,Violence against civilians,Kenya,0.99,35.55,2,1
4/1/2019,2019,Violence against civilians,Kenya,-0.3677,35.2831,3,1
3/30/2019,2019,Protests,Kenya,-1.0783,35.8601,0,1
3/27/2019,2019,Riots,Kenya,-3.9667,39.55,1,1
3/26/2019,2019,Protests,Kenya,-1.283,36.817,0,1
3/25/2019,2019,Protests,Kenya,-0.7021,37.1861,0,1
3/23/2019,2019,Protests,Kenya,0.6199,34.5275,0,1
3/23/2019,2019,Protests,Kenya,0.4667,35.9833,0,1
3/22/2019,2019,Protests,Kenya,0.6199,34.5275,0,1
3/19/2019,2019,Protests,Kenya,-0.3268,36.2811,0,1
3/18/2019,2019,Protests,Kenya,-1.283,36.817,0,1
3/16/2019,2019,Protests,Kenya,0.2833,34.75,0,1
3/15/2019,2019,Protests,Kenya,-0.4536,39.6461,0,1
3/14/2019,2019,Violence against civilians,Kenya,-1.283,36.817,1,1
3/14/2019,2019,Violence against civilians,Kenya,0.2833,34.75,1,1
3/12/2019,2019,Riots,Kenya,-0.5666,34.9167,0,1
3/12/2019,2019,Protests,Kenya,-1.283,36.817,0,1
3/12/2019,2019,Protests,Kenya,1.2389,35.1119,0,1
3/8/2019,2019,Violence against civilians,Kenya,0.99,35.55,1,1
3/8/2019,2019,Protests,Kenya,-4.05,39.6667,0,1
3/1/2019,2019,Protests,Kenya,0.5635,34.5606,0,1
2/28/2019,2019,Riots,Kenya,-1.0667,34.4667,6,1
2/27/2019,2019,Violence against civilians,Kenya,1.3416,35.2525,1,1
2/27/2019,2019,Violence against civilians,Kenya,1.7745,35.506,1,1
2/27/2019,2019,Violence against civilians,Kenya,-2.0204,37.3721,1,1
2/24/2019,2019,Protests,Kenya,1.0167,35,0,1
2/22/2019,2019,Protests,Kenya,-1.0667,34.4667,0,1
2/21/2019,2019,Riots,Kenya,0.7461,34.7717,0,1
2/20/2019,2019,Protests,Kenya,-0.5833,35.1833,0,1
2/12/2019,2019,Protests,Kenya,-1.283,36.817,0,1
2/7/2019,2019,Violence against civilians,Kenya,-0.9333,36.9667,0,1
2/7/2019,2019,Violence against civilians,Kenya,-1.283,36.817,1,1
2/2/2019,2019,Protests,Kenya,1.0167,35,0,1
2/2/2019,2019,Violence against civilians,Kenya,-1.2692,36.6713,2,1
2/1/2019,2019,Protests,Kenya,0.5167,35.2833,0,1
2/1/2019,2019,Protests,Kenya,0.5167,35.2833,0,1
2/1/2019,2019,Protests,Kenya,-3.3988,37.6834,0,1
1/31/2019,2019,Violence against civilians,Kenya,-4.05,39.6667,1,1
1/30/2019,2019,Violence against civilians,Kenya,-1.2407,36.8804,1,1
1/30/2019,2019,Violence against civilians,Kenya,-1.7808,37.6288,1,1
1/30/2019,2019,Protests,Kenya,-1.2333,36.6833,0,1
1/24/2019,2019,Violence against civilians,Kenya,-1.333,36.901,1,1
1/23/2019,2019,Protests,Kenya,-1.85,36.7833,0,1
1/23/2019,2019,Violence against civilians,Kenya,-0.9333,37.05,1,1
1/22/2019,2019,Protests,Kenya,-1.283,36.817,0,1
1/21/2019,2019,Violence against civilians,Kenya,-0.6,36,0,1
1/21/2019,2019,Protests,Kenya,0.5167,35.2833,0,1
1/19/2019,2019,Explosions/Remote violence,Kenya,-1.283,36.817,0,1
1/19/2019,2019,Violence against civilians,Kenya,1.466,35.81,1,1
1/16/2019,2019,Violence against civilians,Kenya,-1.2682,36.8091,10,1
1/15/2019,2019,Violence against civilians,Kenya,-1.2682,36.8091,10,1
1/14/2019,2019,Protests,Kenya,-0.1,34.75,0,1
1/12/2019,2019,Protests,Kenya,-1.0783,35.8601,0,1
1/11/2019,2019,Violence against civilians,Kenya,-0.5,35.25,1,1
1/9/2019,2019,Protests,Kenya,-1.7808,37.6288,0,1
1/9/2019,2019,Protests,Kenya,0.5167,35.2833,0,1
1/5/2019,2019,Protests,Kenya,-1.85,36.7833,0,1
1/5/2019,2019,Protests,Kenya,-1.1834,36.9165,0,1
1/3/2019,2019,Protests,Kenya,-0.5273,34.4571,0,1
1/2/2019,2019,Violence against civilians,Kenya,0.75,34.5833,1,1
1/1/2019,2019,Protests,Kenya,-0.3589,34.6492,0,1
1/1/2019,2019,Violence against civilians,Kenya,-4.05,39.6667,1,1
12/29/2018,2018,Explosions/Remote violence,Kenya,-3.6169,39.2869,2,1
12/28/2018,2018,Riots,Kenya,-4.0839,39.6616,2,1
12/27/2018,2018,Protests,Kenya,-1.3117,36.7891,0,1
12/27/2018,2018,Protests,Kenya,0.5635,34.5606,0,1
12/25/2018,2018,Violence against civilians,Kenya,0.2386,34.2694,1,1
12/25/2018,2018,Explosions/Remote violence,Kenya,3.9357,41.8542,0,1
12/24/2018,2018,Riots,Kenya,-0.4307,37.4803,1,1
12/22/2018,2018,Violence against civilians,Kenya,-1.3117,36.7891,1,1
12/20/2018,2018,Violence against civilians,Kenya,-0.5833,37.6333,0,1
12/19/2018,2018,Protests,Kenya,-1.2775,36.9129,0,1
12/18/2018,2018,Protests,Kenya,-1.2775,36.9129,0,1
12/16/2018,2018,Riots,Kenya,1.1684,34.9926,5,1
12/14/2018,2018,Violence against civilians,Kenya,3.9357,41.8542,0,1
12/13/2018,2018,Riots,Kenya,0.0667,34.7333,1,1
12/11/2018,2018,Violence against civilians,Kenya,0.0667,34.7,0,1
12/11/2018,2018,Protests,Kenya,3.7167,34.8667,0,1
12/10/2018,2018,Violence against civilians,Kenya,-1.1667,36.8333,1,1
12/8/2018,2018,Explosions/Remote violence,Kenya,-1.7169,41.372,0,1
12/6/2018,2018,Violence against civilians,Kenya,3.0021,35.5322,2,1
12/5/2018,2018,Violence against civilians,Kenya,2.3833,35.65,1,1
12/5/2018,2018,Violence against civilians,Kenya,0.99,35.55,0,1
12/5/2018,2018,Riots,Kenya,-2.2717,40.902,0,1
11/29/2018,2018,Protests,Kenya,-3.3988,37.6834,0,1
11/28/2018,2018,Violence against civilians,Kenya,4.354,35.524,1,1
11/28/2018,2018,Violence against civilians,Kenya,-0.118,36.0756,0,1
11/28/2018,2018,Violence against civilians,Kenya,3.28,39.37,1,1
11/24/2018,2018,Violence against civilians,Kenya,-4.0839,39.6616,1,1
11/23/2018,2018,Violence against civilians,Kenya,-4.0333,39.6833,0,1
11/23/2018,2018,Violence against civilians,Kenya,-1.1833,36.7667,1,1
11/21/2018,2018,Violence against civilians,Kenya,1.2693,35.5557,0,1
11/20/2018,2018,Violence against civilians,Kenya,-3.1305,39.6823,0,1
11/19/2018,2018,Violence against civilians,Kenya,1.2389,35.1119,1,1
11/17/2018,2018,Violence against civilians,Kenya,-0.0371,35.048,1,1
11/15/2018,2018,Violence against civilians,Kenya,1.2667,35.6167,1,1
11/15/2018,2018,Violence against civilians,Kenya,0.8378,35.8099,1,1
11/14/2018,2018,Violence against civilians,Kenya,0.4919,35.743,0,1
11/12/2018,2018,Violence against civilians,Kenya,0.8378,35.8099,1,1
11/11/2018,2018,Protests,Kenya,-4.0333,39.6833,0,1
11/11/2018,2018,Protests,Kenya,-4.0525,39.6954,0,1
11/10/2018,2018,Violence against civilians,Kenya,-1.6947,40.1694,0,1
11/6/2018,2018,Violence against civilians,Kenya,-0.7202,36.4285,0,1
11/6/2018,2018,Violence against civilians,Kenya,-3.0333,40.0666,0,1
11/6/2018,2018,Riots,Kenya,-0.7202,36.4285,0,1
11/4/2018,2018,Violence against civilians,Kenya,0.5333,38.52,0,1
11/2/2018,2018,Protests,Kenya,0.2064,34.4935,0,1
10/31/2018,2018,Protests,Kenya,0.2833,34.75,0,1
10/30/2018,2018,Violence against civilians,Kenya,0.1833,34.6833,0,1
10/30/2018,2018,Violence against civilians,Kenya,0.4599,36.7556,1,1
10/28/2018,2018,Violence against civilians,Kenya,-1.25,36.9,0,1
10/28/2018,2018,Riots,Kenya,-0.7833,35.35,0,1
10/25/2018,2018,Protests,Kenya,1.1833,34.8,0,1
10/24/2018,2018,Violence against civilians,Kenya,1.1692,36.0955,3,1
10/24/2018,2018,Protests,Kenya,-0.5833,35.1833,0,1
10/24/2018,2018,Protests,Kenya,-1.5167,37.2667,0,1
10/23/2018,2018,Violence against civilians,Kenya,-0.1,34.75,0,1
10/22/2018,2018,Protests,Kenya,-0.4333,34.2,0,1
10/17/2018,2018,Protests,Kenya,-1.5167,37.2667,0,1
10/17/2018,2018,Protests,Kenya,-1.283,36.817,0,1
10/16/2018,2018,Protests,Kenya,-3.9488,39.4101,0,1
10/16/2018,2018,Explosions/Remote violence,Kenya,3.3711,41.4468,0,1
10/12/2018,2018,Protests,Kenya,-4.05,39.6667,0,1
10/12/2018,2018,Riots,Kenya,-0.4007,35.1722,2,1
10/11/2018,2018,Protests,Kenya,-1.283,36.817,0,1
10/11/2018,2018,Protests,Kenya,-3.9441,39.7715,0,1
10/11/2018,2018,Violence against civilians,Kenya,1.4845,35.4717,2,1
10/10/2018,2018,Violence against civilians,Kenya,3.1508,41.1862,2,1
10/9/2018,2018,Violence against civilians,Kenya,-0.4167,36.95,0,1
10/9/2018,2018,Protests,Kenya,0.9581,35.1618,0,1
10/8/2018,2018,Protests,Kenya,-1.3379,35.7094,0,1
10/8/2018,2018,Protests,Kenya,-1.49,35.1439,0,1
10/7/2018,2018,Violence against civilians,Kenya,-0.5083,35.9752,1,1
10/7/2018,2018,Riots,Kenya,-4.05,39.6667,2,1
10/6/2018,2018,Protests,Kenya,-0.4457,35.1382,0,1
10/5/2018,2018,Protests,Kenya,-0.5753,37.3269,0,1
10/2/2018,2018,Explosions/Remote violence,Kenya,-1.7027,41.3019,0,1
10/2/2018,2018,Violence against civilians,Kenya,-0.5273,34.4571,0,1
10/2/2018,2018,Violence against civilians,Kenya,3.9357,41.8542,0,1
9/29/2018,2018,Protests,Kenya,-3.985,39.614,0,1
9/27/2018,2018,Violence against civilians,Kenya,2.6106,40.8863,0,1
9/27/2018,2018,Protests,Kenya,-1.283,36.817,0,1
9/27/2018,2018,Violence against civilians,Kenya,1.9516,36.0358,2,1
9/26/2018,2018,Explosions/Remote violence,Kenya,2.6106,40.8863,0,1
9/26/2018,2018,Protests,Kenya,-1.5167,37.2667,0,1
9/26/2018,2018,Explosions/Remote violence,Kenya,1.4416,34.9099,2,1
9/25/2018,2018,Protests,Kenya,-1.5167,37.2667,0,1
9/24/2018,2018,Protests,Kenya,-1.5167,37.2667,0,1
9/23/2018,2018,Protests,Kenya,-0.9838,36.5899,0,1
9/22/2018,2018,Protests,Kenya,1.0968,36.698,0,1
9/21/2018,2018,Violence against civilians,Kenya,-1.25,36.9,1,1
9/21/2018,2018,Violence against civilians,Kenya,-1.4333,38.0667,1,1
9/21/2018,2018,Violence against civilians,Kenya,1.2972,35.9336,3,1
9/21/2018,2018,Violence against civilians,Kenya,-1.25,36.9,1,1
9/21/2018,2018,Violence against civilians,Kenya,-1.2437,34.5957,1,1
9/20/2018,2018,Violence against civilians,Kenya,2.9833,36.1167,3,1
9/20/2018,2018,Strategic developments,Kenya,-0.3895,35.897,0,1
9/19/2018,2018,Protests,Kenya,-3.985,39.614,0,1
9/19/2018,2018,Violence against civilians,Kenya,-0.1161,34.7837,0,1
9/19/2018,2018,Violence against civilians,Kenya,-1.25,36.9,3,1
9/18/2018,2018,Violence against civilians,Kenya,-1.283,36.817,0,1
9/18/2018,2018,Violence against civilians,Kenya,-0.1161,34.7837,0,1
9/18/2018,2018,Protests,Kenya,-1.0928,36.8412,0,1
9/18/2018,2018,Protests,Kenya,0.05,37.65,0,1
9/17/2018,2018,Protests,Kenya,-0.3072,36.0723,0,1
9/17/2018,2018,Violence against civilians,Kenya,-0.8167,36.9833,1,1
9/16/2018,2018,Strategic developments,Kenya,-0.8827,33.9385,0,1
9/16/2018,2018,Riots,Kenya,-1.1,36.65,1,1
9/15/2018,2018,Violence against civilians,Kenya,-1.283,36.817,1,1
9/15/2018,2018,Violence against civilians,Kenya,0.1907,34.7771,1,1
9/14/2018,2018,Violence against civilians,Kenya,-1.5952,40.5144,2,1
9/14/2018,2018,Strategic developments,Kenya,-0.3895,35.897,0,1
9/14/2018,2018,Violence against civilians,Kenya,-0.3895,35.897,1,1
9/14/2018,2018,Violence against civilians,Kenya,-0.3895,35.897,3,1
9/13/2018,2018,Violence against civilians,Kenya,-0.6833,34.7667,1,1
9/13/2018,2018,Riots,Kenya,-0.6833,34.7667,1,1
9/13/2018,2018,Riots,Kenya,2.8094,40.9358,2,1
9/13/2018,2018,Riots,Kenya,-0.6833,34.7667,3,1
9/13/2018,2018,Riots,Kenya,-4.0333,39.6833,1,1
9/12/2018,2018,Violence against civilians,Kenya,-4.2875,39.5661,2,1
9/12/2018,2018,Violence against civilians,Kenya,2.8094,40.9358,3,1
9/12/2018,2018,Violence against civilians,Kenya,-1.25,36.9,3,1
9/12/2018,2018,Protests,Kenya,-4.279,39.594,0,1
9/11/2018,2018,Protests,Kenya,-1.283,36.817,0,1
9/11/2018,2018,Explosions/Remote violence,Kenya,2.4094,40.5948,0,1
9/11/2018,2018,Violence against civilians,Kenya,2.4094,40.5948,3,1
9/10/2018,2018,Violence against civilians,Kenya,-4.05,39.6667,1,1
9/10/2018,2018,Protests,Kenya,-0.7166,37.15,0,1
9/10/2018,2018,Violence against civilians,Kenya,-0.5083,35.9752,0,1
9/10/2018,2018,Violence against civilians,Kenya,-1.0783,35.8601,1,1
9/6/2018,2018,Violence against civilians,Kenya,-3.9758,39.7189,3,1
9/6/2018,2018,Violence against civilians,Kenya,-0.9,35.6167,1,1
9/4/2018,2018,Violence against civilians,Kenya,-0.6,36,1,1
9/4/2018,2018,Protests,Kenya,-0.4167,36.95,0,1
9/4/2018,2018,Protests,Kenya,-0.7833,35.35,0,1
9/4/2018,2018,Violence against civilians,Kenya,-0.391,35.0169,0,1
9/3/2018,2018,Violence against civilians,Kenya,-1.0667,34.4667,1,1
9/3/2018,2018,Riots,Kenya,0.1036,33.9139,0,1
9/3/2018,2018,Protests,Kenya,-1.0783,35.8601,0,1
9/3/2018,2018,Riots,Kenya,-0.95,37.1,1,1
9/3/2018,2018,Violence against civilians,Kenya,-1.5394,41.3314,0,1
9/3/2018,2018,Protests,Kenya,-1.17,36.6689,0,1
8/30/2018,2018,Protests,Kenya,-4.05,39.6667,0,1
8/30/2018,2018,Riots,Kenya,1.1465,35.4789,0,1
8/29/2018,2018,Explosions/Remote violence,Kenya,-1.741,41.492,5,1
8/28/2018,2018,Violence against civilians,Kenya,-1.2326,36.8153,0,1
8/27/2018,2018,Protests,Kenya,-0.7333,35.3667,0,1
8/27/2018,2018,Violence against civilians,Kenya,-0.3072,36.0723,1,1
8/27/2018,2018,Protests,Kenya,-3.22,40.12,0,1
8/27/2018,2018,Protests,Kenya,0.7833,37.8333,0,1
8/26/2018,2018,Violence against civilians,Kenya,-0.7833,35.35,0,1
8/24/2018,2018,Strategic developments,Kenya,-2.2717,40.902,0,1
8/24/2018,2018,Strategic developments,Kenya,-1.5036,40.0333,0,1
8/23/2018,2018,Protests,Kenya,-1.283,36.817,0,1
8/22/2018,2018,Protests,Kenya,-1.283,36.817,0,1
8/20/2018,2018,Riots,Kenya,0.8931,34.9241,0,1
8/20/2018,2018,Protests,Kenya,-0.9667,35.1833,0,1
8/19/2018,2018,Violence against civilians,Kenya,-1.2785,36.7848,0,1
8/18/2018,2018,Protests,Kenya,-4.05,39.6667,0,1
8/16/2018,2018,Violence against civilians,Kenya,2.8094,40.9358,0,1
8/15/2018,2018,Violence against civilians,Kenya,0.2064,34.4935,1,1
8/15/2018,2018,Violence against civilians,Kenya,0.2064,34.4935,1,1
8/15/2018,2018,Violence against civilians,Kenya,0.2064,34.4935,1,1
8/14/2018,2018,Violence against civilians,Kenya,0.2064,34.4935,1,1
8/13/2018,2018,Explosions/Remote violence,Kenya,2.8094,40.9358,3,1
8/12/2018,2018,Violence against civilians,Kenya,0.6752,35.1539,1,1
8/11/2018,2018,Violence against civilians,Kenya,1.2972,35.9336,1,1
8/9/2018,2018,Riots,Kenya,-0.1,34.75,1,1
8/8/2018,2018,Protests,Kenya,-1.283,36.817,0,1
8/8/2018,2018,Explosions/Remote violence,Kenya,-1.8563,40.7166,5,1
8/7/2018,2018,Riots,Kenya,-0.1,34.75,1,1
8/7/2018,2018,Violence against civilians,Kenya,-3.4929,39.6957,0,1
8/6/2018,2018,Strategic developments,Kenya,0.3546,37.5822,0,1
8/6/2018,2018,Protests,Kenya,-2.0987,36.7942,0,1
8/6/2018,2018,Protests,Kenya,-1.2833,36.8167,0,1
8/6/2018,2018,Protests,Kenya,-0.7833,35.35,0,1
8/6/2018,2018,Riots,Kenya,0.7101,35.1118,1,1
8/5/2018,2018,Protests,Kenya,-0.55,36.6167,0,1
7/31/2018,2018,Riots,Kenya,-4.05,39.6667,1,1
7/31/2018,2018,Violence against civilians,Kenya,4.2667,35.8833,1,1
7/27/2018,2018,Riots,Kenya,-0.5753,37.3269,1,1
7/23/2018,2018,Protests,Kenya,-1.0783,35.8601,0,1
7/20/2018,2018,Riots,Kenya,-0.4817,37.1251,0,1
7/20/2018,2018,Strategic developments,Kenya,-0.6581,35.7328,0,1
7/19/2018,2018,Protests,Kenya,-0.248,35.737,0,1
7/18/2018,2018,Violence against civilians,Kenya,-1.2407,36.8804,1,1
7/18/2018,2018,Protests,Kenya,-0.2709,36.3792,0,1
7/17/2018,2018,Riots,Kenya,-0.3072,36.0723,2,1
7/17/2018,2018,Riots,Kenya,-1.0767,37.8921,0,1
7/17/2018,2018,Riots,Kenya,0.3351,34.4864,1,1
7/17/2018,2018,Riots,Kenya,-0.4167,36.95,0,1
7/16/2018,2018,Explosions/Remote violence,Kenya,2.216,40.12,0,1
7/15/2018,2018,Strategic developments,Kenya,0.05,37.65,0,1
7/14/2018,2018,Riots,Kenya,-4.39,39.5465,1,1
7/13/2018,2018,Riots,Kenya,-0.7667,34.6,0,1
7/11/2018,2018,Violence against civilians,Kenya,4.4747,35.9714,2,1
7/10/2018,2018,Riots,Kenya,-0.1,34.75,0,1
7/9/2018,2018,Protests,Kenya,-2.0807,37.4726,0,1
7/5/2018,2018,Protests,Kenya,-1.283,36.817,0,1
7/5/2018,2018,Explosions/Remote violence,Kenya,-1.458,40.6668,0,1
7/5/2018,2018,Riots,Kenya,0.8271,34.988,1,1
7/5/2018,2018,Violence against civilians,Kenya,1.0667,34.85,0,1
7/3/2018,2018,Protests,Kenya,-1.283,36.817,0,1
7/3/2018,2018,Protests,Kenya,0.8271,34.988,1,1
7/2/2018,2018,Explosions/Remote violence,Kenya,3.6704,41.5814,3,1
7/2/2018,2018,Riots,Kenya,2.333,37.983,0,1
7/2/2018,2018,Riots,Kenya,-2.4061,37.9722,1,1
7/2/2018,2018,Strategic developments,Kenya,-1.5394,41.3314,0,1
6/29/2018,2018,Riots,Kenya,0.3833,34.4833,0,1
6/28/2018,2018,Protests,Kenya,-0.1167,34.4833,0,1
6/28/2018,2018,Riots,Kenya,-0.3072,36.0723,0,1
6/27/2018,2018,Protests,Kenya,2.1339,35.4952,0,1
6/26/2018,2018,Protests,Kenya,-0.2709,36.3792,0,1
6/26/2018,2018,Riots,Kenya,-0.8167,37.0333,0,1
6/23/2018,2018,Violence against civilians,Kenya,2.1291,40.929,0,1
6/23/2018,2018,Violence against civilians,Kenya,2.0053,40.9274,0,1
6/23/2018,2018,Violence against civilians,Kenya,2.078,40.7483,0,1
6/23/2018,2018,Violence against civilians,Kenya,2.1014,40.9178,0,1
6/22/2018,2018,Protests,Kenya,2.4094,40.5948,1,1
6/21/2018,2018,Protests,Kenya,-1.5167,37.2667,0,1
6/21/2018,2018,Riots,Kenya,-1.3117,36.7891,0,1
6/21/2018,2018,Riots,Kenya,-0.7226,34.0591,0,1
6/21/2018,2018,Riots,Kenya,-0.6823,34.052,0,1
6/21/2018,2018,Riots,Kenya,-0.6888,34.1505,0,1
6/17/2018,2018,Explosions/Remote violence,Kenya,2.216,40.12,8,1
6/14/2018,2018,Riots,Kenya,-0.1,34.75,1,1
6/12/2018,2018,Protests,Kenya,-1.283,36.817,0,1
6/12/2018,2018,Protests,Kenya,-0.1,34.75,0,1
6/11/2018,2018,Protests,Kenya,-1.283,36.817,0,1
6/7/2018,2018,Protests,Kenya,-1.1574,36.9018,0,1
6/6/2018,2018,Protests,Kenya,-1.283,36.817,0,1
6/6/2018,2018,Explosions/Remote violence,Kenya,0.3534,40.8723,5,1
6/5/2018,2018,Protests,Kenya,-1.283,36.817,0,1
6/4/2018,2018,Protests,Kenya,0.3546,37.5822,0,1
6/3/2018,2018,Protests,Kenya,-0.7166,37.15,0,1
5/31/2018,2018,Protests,Kenya,-1.283,36.817,0,1
5/31/2018,2018,Protests,Kenya,-0.3072,36.0723,0,1
5/31/2018,2018,Protests,Kenya,-0.2709,36.3792,0,1
5/26/2018,2018,Protests,Kenya,-0.5753,37.3269,0,1
5/26/2018,2018,Riots,Kenya,-3.3543,40.0209,0,1
5/25/2018,2018,Protests,Kenya,-2.2717,40.902,0,1
5/25/2018,2018,Protests,Kenya,-0.3072,36.0723,0,1
5/24/2018,2018,Strategic developments,Kenya,3.9357,41.8542,0,1
5/21/2018,2018,Riots,Kenya,-0.7202,36.4285,2,1
5/21/2018,2018,Protests,Kenya,3.9357,41.8542,0,1
5/20/2018,2018,Riots,Kenya,-0.7308,36.6591,3,1
5/20/2018,2018,Violence against civilians,Kenya,-1.283,36.817,1,1
5/19/2018,2018,Protests,Kenya,-1.283,36.817,0,1
5/17/2018,2018,Protests,Kenya,-0.7308,36.6591,0,1
5/15/2018,2018,Riots,Kenya,-0.7166,37.15,1,1
5/15/2018,2018,Riots,Kenya,0.5859,34.5359,1,1
5/14/2018,2018,Protests,Kenya,-0.7166,35.0333,0,1
5/14/2018,2018,Protests,Kenya,0.5167,35.2833,0,1
5/14/2018,2018,Riots,Kenya,-3.6263,38.7332,1,1
5/11/2018,2018,Protests,Kenya,-1.283,36.817,0,1
5/8/2018,2018,Explosions/Remote violence,Kenya,2.6106,40.8863,1,1
5/8/2018,2018,Strategic developments,Kenya,3.9357,41.8542,0,1
5/5/2018,2018,Riots,Kenya,0.1231,37.8358,0,1
5/4/2018,2018,Violence against civilians,Kenya,1.2972,35.9336,2,1
5/4/2018,2018,Violence against civilians,Kenya,0.4667,35.9833,3,1
5/3/2018,2018,Violence against civilians,Kenya,3.9357,41.8542,4,1
5/1/2018,2018,Riots,Kenya,-0.7333,34.3667,1,1
4/30/2018,2018,Protests,Kenya,-0.6833,34.7667,0,1
4/28/2018,2018,Strategic developments,Kenya,0.2707,36.5454,0,1
4/28/2018,2018,Protests,Kenya,-2.3889,40.4382,0,1
4/25/2018,2018,Protests,Kenya,0.7109,36.0273,0,1
4/24/2018,2018,Protests,Kenya,-4,39.5667,1,1
4/24/2018,2018,Riots,Kenya,0.46,34.112,2,1
4/19/2018,2018,Protests,Kenya,-1.2257,36.924,0,1
4/18/2018,2018,Protests,Kenya,-4.05,39.6667,0,1
4/17/2018,2018,Protests,Kenya,-0.5753,37.3269,0,1
4/17/2018,2018,Riots,Kenya,-0.7563,37.5126,0,1
4/15/2018,2018,Protests,Kenya,-0.1,34.75,0,1
4/15/2018,2018,Protests,Kenya,-1.283,36.817,0,1
4/13/2018,2018,Violence against civilians,Kenya,-0.75,37.4833,1,1
4/11/2018,2018,Violence against civilians,Kenya,1.6,37.8,2,1
4/11/2018,2018,Protests,Kenya,-0.1282,37.9358,0,1
4/11/2018,2018,Protests,Kenya,-1.283,36.817,0,1
4/11/2018,2018,Violence against civilians,Kenya,0.1167,34,1,1
